"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 01 13:45:02 CET 2022","Tue Nov 01 13:45:21 CET 2022","18429","","Slots page","","Slots page","#17 User logged in and click on game card and game page appears","#17 User logged in and click on game card and game page appears",""
"passed","Tue Nov 01 13:42:48 CET 2022","Tue Nov 01 13:42:54 CET 2022","6313","","Registration > Step 2","","Registration > Step 2","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.",""
"passed","Tue Nov 01 14:08:07 CET 2022","Tue Nov 01 14:08:09 CET 2022","2408","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#40 Login form appears after press OPT IN CTA for OPT IN bonus of unauthenticated user.","#40 Login form appears after press OPT IN CTA for OPT IN bonus of unauthenticated user.",""
"passed","Tue Nov 01 13:42:44 CET 2022","Tue Nov 01 13:43:02 CET 2022","18646","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly",""
"passed","Tue Nov 01 13:56:26 CET 2022","Tue Nov 01 13:56:43 CET 2022","16686","","Footer functionality testing","","Footer functionality testing","#4 Player can see safer gambling logos","#4 Player can see safer gambling logos",""
"failed","Tue Nov 01 13:59:25 CET 2022","Tue Nov 01 13:59:31 CET 2022","5929","","My Account -> Deposit","","My Account -> Deposit","#4 Check user is able to select Instant Bank Transfer and is provided with the correct information for this payment method","#4 Check user is able to select Instant Bank Transfer and is provided with the correct information for this payment method",""
"passed","Tue Nov 01 14:07:44 CET 2022","Tue Nov 01 14:07:46 CET 2022","1524","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#28 Promotion cards are displayed for not login user.","#28 Promotion cards are displayed for not login user.",""
"failed","Tue Nov 01 14:02:49 CET 2022","Tue Nov 01 14:03:15 CET 2022","25596","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#18 Player can close the self exclusion modal.","#18 Player can close the self exclusion modal.",""
"failed","Tue Nov 01 13:59:51 CET 2022","Tue Nov 01 14:00:04 CET 2022","13276","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#8 Player can close the Deposit Limits Delete modal","#8 Player can close the Deposit Limits Delete modal",""
"failed","Tue Nov 01 13:44:30 CET 2022","Tue Nov 01 13:45:37 CET 2022","67052","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#6 Player should be displayed an error if they submit the Change Password form with an incorrect Current Password.","#6 Player should be displayed an error if they submit the Change Password form with an incorrect Current Password.",""
"passed","Tue Nov 01 13:56:56 CET 2022","Tue Nov 01 13:57:01 CET 2022","4931","","Home => Terms & Conditions","","Home => Terms & Conditions","#7 User can come to the GamStop page from terms and conditions page","#7 User can come to the GamStop page from terms and conditions page",""
"failed","Tue Nov 01 13:59:32 CET 2022","Tue Nov 01 13:59:51 CET 2022","18918","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.",""
"passed","Tue Nov 01 13:31:30 CET 2022","Tue Nov 01 13:31:44 CET 2022","13761","","Inbox functionality testing","","Inbox functionality testing","#7 Player can mark a message as read using the message options, removing the new badge from a message and decreasing the unread message count badge","#7 Player can mark a message as read using the message options, removing the new badge from a message and decreasing the unread message count badge",""
"failed","Tue Nov 01 13:59:55 CET 2022","Tue Nov 01 14:00:20 CET 2022","24721","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#4 Player cannot continue with 'Take A Break' if a duration is not selected.","#4 Player cannot continue with 'Take A Break' if a duration is not selected.",""
"passed","Tue Nov 01 13:56:19 CET 2022","Tue Nov 01 13:56:21 CET 2022","2192","","Live Casino","","Live Casino","#02 All available categories are displayed and categories can be scrolled.","#02 All available categories are displayed and categories can be scrolled.",""
"failed","Tue Nov 01 13:58:56 CET 2022","Tue Nov 01 13:59:14 CET 2022","17824","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#3 Player can press 'Back' button of the 'Self Exlusion' modal and should return to previous step.","#3 Player can press 'Back' button of the 'Self Exlusion' modal and should return to previous step.",""
"passed","Tue Nov 01 14:03:00 CET 2022","Tue Nov 01 14:03:07 CET 2022","7322","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#1 Featured Promotions and Promotions section are displayed.","#1 Featured Promotions and Promotions section are displayed.",""
"passed","Tue Nov 01 13:30:47 CET 2022","Tue Nov 01 13:30:56 CET 2022","9109","","Inbox functionality testing","","Inbox functionality testing","#2 Unread message count increases when player receives a new message (requires page refresh)","#2 Unread message count increases when player receives a new message (requires page refresh)",""
"passed","Tue Nov 01 14:03:07 CET 2022","Tue Nov 01 14:03:20 CET 2022","12898","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#2 All active promotions cards are displayed.","#2 All active promotions cards are displayed.",""
"failed","Tue Nov 01 13:58:36 CET 2022","Tue Nov 01 13:59:03 CET 2022","26323","","My Account -> Deposit","","My Account -> Deposit","#2 Check user is able to exit out of the deposit modal using the x button","#2 Check user is able to exit out of the deposit modal using the x button",""
"failed","Tue Nov 01 14:06:20 CET 2022","Tue Nov 01 14:06:45 CET 2022","25261","","Spin Zone functionality testing","","Spin Zone functionality testing","#8 Player can open 'Search Games' modal","#8 Player can open 'Search Games' modal",""
"skipped","Tue Nov 01 14:03:54 CET 2022","Tue Nov 01 14:03:54 CET 2022","1","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#16 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.","#16 Player can press 'CONFIRM' to finish 'Take A Break' a for 24 hours and should be logged out and unable to sign back into their account.",""
"skipped","Tue Nov 01 14:03:32 CET 2022","Tue Nov 01 14:03:32 CET 2022","1","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Blocks of promotions.","#4 Bonus History Page is displayed after clicks ""See all Activity"" in Recenty Activity.","#4 Bonus History Page is displayed after clicks ""See all Activity"" in Recenty Activity.",""
"passed","Tue Nov 01 13:40:44 CET 2022","Tue Nov 01 13:41:00 CET 2022","15695","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#5 Player can edit their preferences and select just the email toggle, which upon saving updates the account area accordingly","#5 Player can edit their preferences and select just the email toggle, which upon saving updates the account area accordingly",""
"passed","Tue Nov 01 13:35:43 CET 2022","Tue Nov 01 13:36:08 CET 2022","24742","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#6 Player can successfully set a 'Time Limit'.","#6 Player can successfully set a 'Time Limit'.",""
"failed","Tue Nov 01 13:58:55 CET 2022","Tue Nov 01 13:59:13 CET 2022","17801","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.",""
"passed","Tue Nov 01 13:57:01 CET 2022","Tue Nov 01 13:57:10 CET 2022","8356","","Home => Terms & Conditions","","Home => Terms & Conditions","#8 User can come to the eCOGRA page from terms and conditions page","#8 User can come to the eCOGRA page from terms and conditions page",""
"failed","Tue Nov 01 13:45:37 CET 2022","Tue Nov 01 13:46:43 CET 2022","66247","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#7 Player is displayed with the password requirements when they start to enter a new password.","#7 Player is displayed with the password requirements when they start to enter a new password.",""
"passed","Tue Nov 01 13:56:25 CET 2022","Tue Nov 01 13:56:35 CET 2022","10826","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page",""
"passed","Tue Nov 01 13:59:34 CET 2022","Tue Nov 01 13:59:51 CET 2022","17239","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#7 Player can open the Deposit Limits Delete modal on delete icon click.","#7 Player can open the Deposit Limits Delete modal on delete icon click.",""
"passed","Tue Nov 01 13:43:36 CET 2022","Tue Nov 01 13:43:38 CET 2022","2589","","Slots page","","Slots page","#3 User can see static hero banner carousel and can click on it and see game info page","#3 User can see static hero banner carousel and can click on it and see game info page",""
"passed","Tue Nov 01 14:00:25 CET 2022","Tue Nov 01 14:00:41 CET 2022","15719","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#10 Player can successfully set a daily deposit limit if not already set.","#10 Player can successfully set a daily deposit limit if not already set.",""
"failed","Tue Nov 01 13:57:46 CET 2022","Tue Nov 01 13:57:51 CET 2022","5289","","Home => Terms & Conditions","","Home => Terms & Conditions","#17 User can see the Errors, Interruptions and Malfunctions section on terms and conditions page","#17 User can see the Errors, Interruptions and Malfunctions section on terms and conditions page",""
"passed","Tue Nov 01 13:38:30 CET 2022","Tue Nov 01 13:38:47 CET 2022","17184","","My Profile > Contact Details","","My Profile > Contact Details","#02 Player can select to edit their telephone number and be presented with an edit modal.","#02 Player can select to edit their telephone number and be presented with an edit modal.",""
"passed","Tue Nov 01 13:30:40 CET 2022","Tue Nov 01 13:30:47 CET 2022","6884","","Inbox functionality testing","","Inbox functionality testing","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages",""
"passed","Tue Nov 01 13:30:25 CET 2022","Tue Nov 01 13:30:27 CET 2022","1485","","Expired Link Error","","Expired Link Error","#2 All elements are persisted on the page. ","#2 All elements are persisted on the page. ",""
"passed","Tue Nov 01 13:56:21 CET 2022","Tue Nov 01 13:56:23 CET 2022","2130","","Live Casino","","Live Casino","#03 All available game cards are displayed.","#03 All available game cards are displayed.",""
"passed","Tue Nov 01 14:02:26 CET 2022","Tue Nov 01 14:02:44 CET 2022","17838","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#21 Player can open 'How deposit limits work' modal.","#21 Player can open 'How deposit limits work' modal.",""
"failed","Tue Nov 01 14:08:58 CET 2022","Tue Nov 01 14:10:02 CET 2022","63622","","Homepage","","Homepage","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)",""
"passed","Tue Nov 01 13:56:25 CET 2022","Tue Nov 01 13:56:32 CET 2022","6719","","Home => Terms & Conditions","","Home => Terms & Conditions","#1 User can come to the help center from terms and conditions page","#1 User can come to the help center from terms and conditions page",""
"failed","Tue Nov 01 14:05:02 CET 2022","Tue Nov 01 14:05:27 CET 2022","25775","","UnsubscribePage","","UnsubscribePage","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content","#5 User can check each radio button and submit the answer → result window will be displayed with the correct content",""
"passed","Tue Nov 01 13:56:32 CET 2022","Tue Nov 01 13:56:35 CET 2022","3045","","Home => Terms & Conditions","","Home => Terms & Conditions","#2 User can come to the privacy policy page from terms and conditions page","#2 User can come to the privacy policy page from terms and conditions page",""
"passed","Tue Nov 01 13:38:45 CET 2022","Tue Nov 01 13:38:56 CET 2022","11564","","My Profile > Personal Details","","My Profile > Personal Details","#01 Player can view their personal details.","#01 Player can view their personal details.",""
"failed","Tue Nov 01 13:50:55 CET 2022","Tue Nov 01 13:51:58 CET 2022","63145","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#12 New password must not contain email address.","#12 New password must not contain email address.",""
"failed","Tue Nov 01 14:01:25 CET 2022","Tue Nov 01 14:01:36 CET 2022","11103","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.","#15 Player can successfully change Deposit Limit with a decimal value and receive a success toast on submitting the new amount.",""
"passed","Tue Nov 01 14:08:39 CET 2022","Tue Nov 01 14:08:43 CET 2022","3749","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#47 User clicks button DEPOSIT for already DEPOSITED bonus, successfully login and can see drawer ""This promotion is unavailable"".","#47 User clicks button DEPOSIT for already DEPOSITED bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"passed","Tue Nov 01 13:41:00 CET 2022","Tue Nov 01 13:41:15 CET 2022","15454","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly","#6 Player can edit their preferences and select just the Text toggle, which upon saving updates the account area accordingly",""
"passed","Tue Nov 01 13:44:15 CET 2022","Tue Nov 01 13:44:27 CET 2022","12601","","Registration > Step 4","","Registration > Step 4","#08 User can overwrite Select All option and de-select a preference.","#08 User can overwrite Select All option and de-select a preference.",""
"passed","Tue Nov 01 13:57:57 CET 2022","Tue Nov 01 13:58:02 CET 2022","5247","","Home => Terms & Conditions","","Home => Terms & Conditions","#19 User can see the Inactive Customer Accounts section on terms and conditions page","#19 User can see the Inactive Customer Accounts section on terms and conditions page",""
"passed","Tue Nov 01 13:41:15 CET 2022","Tue Nov 01 13:41:25 CET 2022","10236","","Recover Password","","Recover Password","#05 Player receives 'Sent' success feedback on submitting a valid email address.","#05 Player receives 'Sent' success feedback on submitting a valid email address.",""
"passed","Tue Nov 01 13:32:57 CET 2022","Tue Nov 01 13:33:07 CET 2022","9561","","Inbox functionality testing","","Inbox functionality testing","#14 Unread message count is not present on Inbox navigation bar icon if player has no unread messages","#14 Unread message count is not present on Inbox navigation bar icon if player has no unread messages",""
"passed","Tue Nov 01 13:32:12 CET 2022","Tue Nov 01 13:32:21 CET 2022","8766","","Logout","","Logout","#02 Player is logged out of site if clearing there cookies.","#02 Player is logged out of site if clearing there cookies.",""
"failed","Tue Nov 01 13:59:51 CET 2022","Tue Nov 01 14:00:06 CET 2022","14871","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#8 Player can choose 12 months option for 'Self Exclusion' and this option should be selected.","#8 Player can choose 12 months option for 'Self Exclusion' and this option should be selected.",""
"passed","Tue Nov 01 13:44:42 CET 2022","Tue Nov 01 13:44:52 CET 2022","9649","","Slots page","","Slots page","#15 User logged in and hover the game card and click on CTA ""DEMO"" and go to game page","#15 User logged in and hover the game card and click on CTA ""DEMO"" and go to game page",""
"passed","Tue Nov 01 13:38:47 CET 2022","Tue Nov 01 13:39:06 CET 2022","18759","","My Profile > Contact Details","","My Profile > Contact Details","#03 Player can select to edit their telephone number and cancel out of the modal.","#03 Player can select to edit their telephone number and cancel out of the modal.",""
"passed","Tue Nov 01 13:33:02 CET 2022","Tue Nov 01 13:33:10 CET 2022","7682","","Log In","","Log In","#14 Player can select the link to recover their password.","#14 Player can select the link to recover their password.",""
"passed","Tue Nov 01 14:04:23 CET 2022","Tue Nov 01 14:04:34 CET 2022","10662","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#10 All main sections for card are displayed for OPT IN bonus.","#10 All main sections for card are displayed for OPT IN bonus.",""
"failed","Tue Nov 01 14:06:45 CET 2022","Tue Nov 01 14:07:02 CET 2022","17836","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#22 User can enter amount, go to full terms and conditions, click back button, close full terms conditions and return in deposit modal.","#22 User can enter amount, go to full terms and conditions, click back button, close full terms conditions and return in deposit modal.",""
"passed","Tue Nov 01 13:44:03 CET 2022","Tue Nov 01 13:44:13 CET 2022","9971","","Slots page","","Slots page","#9 User hover the game card and click on CTA 'INFO' and go to info page, click on JOIN and see register page","#9 User hover the game card and click on CTA 'INFO' and go to info page, click on JOIN and see register page",""
"passed","Tue Nov 01 14:00:20 CET 2022","Tue Nov 01 14:00:38 CET 2022","17477","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#5 Player can choose 24 hours option for 'Take A Break' and this option should be selected.","#5 Player can choose 24 hours option for 'Take A Break' and this option should be selected.",""
"passed","Tue Nov 01 13:59:55 CET 2022","Tue Nov 01 14:00:14 CET 2022","19300","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#9 User can successfully set a weekly loss limit if not already set ","#9 User can successfully set a weekly loss limit if not already set ",""
"passed","Tue Nov 01 13:40:50 CET 2022","Tue Nov 01 13:40:59 CET 2022","8475","","Recover Password","","Recover Password","#02 Player cannot submit a blank email address on the recover password form.","#02 Player cannot submit a blank email address on the recover password form.",""
"passed","Tue Nov 01 13:57:51 CET 2022","Tue Nov 01 13:57:57 CET 2022","5349","","Home => Terms & Conditions","","Home => Terms & Conditions","#18 User can see the Anti-Money Laundering section on terms and conditions page","#18 User can see the Anti-Money Laundering section on terms and conditions page",""
"passed","Tue Nov 01 13:45:47 CET 2022","Tue Nov 01 13:45:57 CET 2022","10545","","Registration > Step 3","","Registration > Step 3","#17 User cannot enter spaces into Phone Number field.","#17 User cannot enter spaces into Phone Number field.",""
"failed","Tue Nov 01 13:56:54 CET 2022","Tue Nov 01 13:57:26 CET 2022","31328","","Deep Link -> Edit Phone","","Deep Link -> Edit Phone","#1 Deep link to edit phone opens when logged in","#1 Deep link to edit phone opens when logged in",""
"failed","Tue Nov 01 14:00:57 CET 2022","Tue Nov 01 14:01:16 CET 2022","19283","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#12 Player can continue with chosen 6 months option to 'Self Exclusion' and confirming modal should display.","#12 Player can continue with chosen 6 months option to 'Self Exclusion' and confirming modal should display.",""
"passed","Tue Nov 01 13:32:49 CET 2022","Tue Nov 01 13:32:56 CET 2022","6908","","Log In","","Log In","#12 Players inputs into the password field should be masked by default.","#12 Players inputs into the password field should be masked by default.",""
"failed","Tue Nov 01 13:46:43 CET 2022","Tue Nov 01 13:47:46 CET 2022","63289","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#8 New password must contain a number.","#8 New password must contain a number.",""
"passed","Tue Nov 01 13:44:16 CET 2022","Tue Nov 01 13:44:28 CET 2022","11447","","Registration > Step 3","","Registration > Step 3","#08 User cannot enter invalid characters into the Address Line 2 field.","#08 User cannot enter invalid characters into the Address Line 2 field.",""
"failed","Tue Nov 01 14:05:01 CET 2022","Tue Nov 01 14:05:27 CET 2022","25696","","Spin Zone functionality testing","","Spin Zone functionality testing","#5 Player can open 'Deposit' modal","#5 Player can open 'Deposit' modal",""
"failed","Tue Nov 01 14:00:23 CET 2022","Tue Nov 01 14:00:41 CET 2022","17043","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#10 Player can choose 2 years option for 'Self Exclusion' and this option should be selected.","#10 Player can choose 2 years option for 'Self Exclusion' and this option should be selected.",""
"passed","Tue Nov 01 13:43:30 CET 2022","Tue Nov 01 13:43:41 CET 2022","11575","","Registration > Step 3","","Registration > Step 3","#03 Address Line 1 field is a mandatory field.","#03 Address Line 1 field is a mandatory field.",""
"passed","Tue Nov 01 13:41:32 CET 2022","Tue Nov 01 13:41:48 CET 2022","16072","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#8 Player can edit their preferences and select just the Phone toggle, which upon saving updates the account area accordingly","#8 Player can edit their preferences and select just the Phone toggle, which upon saving updates the account area accordingly",""
"passed","Tue Nov 01 14:04:34 CET 2022","Tue Nov 01 14:04:46 CET 2022","11659","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#11 All main sections for card are displayed for DEPOSIT bonus.","#11 All main sections for card are displayed for DEPOSIT bonus.",""
"passed","Tue Nov 01 14:08:05 CET 2022","Tue Nov 01 14:08:07 CET 2022","1798","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#39 User can click see full terms CTA and go to Term and Conditions.","#39 User can click see full terms CTA and go to Term and Conditions.",""
"passed","Tue Nov 01 14:08:22 CET 2022","Tue Nov 01 14:08:32 CET 2022","9959","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".","#45 User clicks button OPT IN for already OPTED IN bonus, successfully login and can see drawer ""This promotion is unavailable"".",""
"passed","Tue Nov 01 13:30:19 CET 2022","Tue Nov 01 13:30:22 CET 2022","2920","","Service unavailable","","Service unavailable","#1 User can come to the home page from Error 500 page","#1 User can come to the home page from Error 500 page",""
"passed","Tue Nov 01 13:43:43 CET 2022","Tue Nov 01 13:43:46 CET 2022","3117","","Slots page","","Slots page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page","#5 User can see on hero banner carousel primary button CTA, can click on it and see game info page",""
"passed","Tue Nov 01 13:31:44 CET 2022","Tue Nov 01 13:31:53 CET 2022","8972","","Inbox functionality testing","","Inbox functionality testing","#8 Player with 15 or more messages, view more button is shown","#8 Player with 15 or more messages, view more button is shown",""
"passed","Tue Nov 01 13:45:33 CET 2022","Tue Nov 01 13:45:47 CET 2022","13610","","Registration > Step 3","","Registration > Step 3","#16 Phone Number will display an error when entering non-numeric values into input.","#16 Phone Number will display an error when entering non-numeric values into input.",""
"passed","Tue Nov 01 13:43:41 CET 2022","Tue Nov 01 13:43:53 CET 2022","11423","","Registration > Step 3","","Registration > Step 3","#04 City field is a mandatory field.","#04 City field is a mandatory field.",""
"skipped","Tue Nov 01 14:01:36 CET 2022","Tue Nov 01 14:01:36 CET 2022","0","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#16 Player cannot set Deposit Limit lower than the minimum amount.","#16 Player cannot set Deposit Limit lower than the minimum amount.",""
"passed","Tue Nov 01 14:06:02 CET 2022","Tue Nov 01 14:06:16 CET 2022","13718","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#19 User can click DEPOSIT CTA for deposit bonus and open deposit bonus modal with displaying all sections.","#19 User can click DEPOSIT CTA for deposit bonus and open deposit bonus modal with displaying all sections.",""
"passed","Tue Nov 01 13:33:05 CET 2022","Tue Nov 01 13:33:19 CET 2022","14186","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#1 Deep link to loss limits opens when logged in","#1 Deep link to loss limits opens when logged in",""
"passed","Tue Nov 01 13:42:31 CET 2022","Tue Nov 01 13:42:38 CET 2022","6447","","Registration > Step 1","","Registration > Step 1","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.","#28 User can enter valid details on Step 1 and progress to Step 2 of the registration process.",""
"passed","Tue Nov 01 13:56:50 CET 2022","Tue Nov 01 13:56:59 CET 2022","9413","","Live Casino","","Live Casino","#15 User has logged in, card is displayed, user hover a mouse on that card, the primary CTA is PLAY NOW, user clicks/taps on CTA PLAY NOW then user go to the game.","#15 User has logged in, card is displayed, user hover a mouse on that card, the primary CTA is PLAY NOW, user clicks/taps on CTA PLAY NOW then user go to the game.",""
"failed","Tue Nov 01 14:04:10 CET 2022","Tue Nov 01 14:04:36 CET 2022","25902","","UnsubscribePage","","UnsubscribePage","#3 User can click on ‘Unsubscribe’ button and successfully unsubscribe window will be displayed with the correct content","#3 User can click on ‘Unsubscribe’ button and successfully unsubscribe window will be displayed with the correct content",""
"passed","Tue Nov 01 13:31:21 CET 2022","Tue Nov 01 13:31:30 CET 2022","9017","","Inbox functionality testing","","Inbox functionality testing","#6 Player can open message and display the message contents (heading, date/time & body)","#6 Player can open message and display the message contents (heading, date/time & body)",""
"passed","Tue Nov 01 13:40:59 CET 2022","Tue Nov 01 13:41:08 CET 2022","9184","","Recover Password","","Recover Password","#03 Player cannot enter an invaild email address.","#03 Player cannot enter an invaild email address.",""
"failed","Tue Nov 01 13:57:59 CET 2022","Tue Nov 01 13:58:09 CET 2022","10025","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#6 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.","#6 After clicking on the link from 'Introduction to Eyas Gaming', the user should see the page  https://www.eyasgaming.com/.",""
"failed","Tue Nov 01 14:06:45 CET 2022","Tue Nov 01 14:07:10 CET 2022","24927","","Spin Zone functionality testing","","Spin Zone functionality testing","#9 Player can see Exit Game button in bottom right","#9 Player can see Exit Game button in bottom right",""
"passed","Tue Nov 01 14:07:51 CET 2022","Tue Nov 01 14:07:53 CET 2022","1687","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#32 Promo title of promotion card is displayed for not login user.","#32 Promo title of promotion card is displayed for not login user.",""
"skipped","Tue Nov 01 14:01:20 CET 2022","Tue Nov 01 14:01:20 CET 2022","5","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ","#12 User can successfully change their Loss Limit with a decimal value and receive a success toast on submitting the new amount. ",""
"passed","Tue Nov 01 13:57:59 CET 2022","Tue Nov 01 13:58:13 CET 2022","14337","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#2 User can open the Loss Limits Edit modal on edit icon click ","#2 User can open the Loss Limits Edit modal on edit icon click ",""
"passed","Tue Nov 01 13:43:53 CET 2022","Tue Nov 01 13:44:05 CET 2022","11970","","Registration > Step 3","","Registration > Step 3","#06 Post Code field is a mandatory field.","#06 Post Code field is a mandatory field.",""
"passed","Tue Nov 01 14:07:54 CET 2022","Tue Nov 01 14:07:56 CET 2022","1750","","Promotions functionality testing. Promotions functionality for unauthenticated user.","","Promotions functionality testing. Promotions functionality for unauthenticated user.","#34 Relevant CTAs of promotion card are displayed for not login user.","#34 Relevant CTAs of promotion card are displayed for not login user.",""
"passed","Tue Nov 01 14:07:30 CET 2022","Tue Nov 01 14:07:42 CET 2022","12554","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","","Promotions functionality testing. Promotions functionality for authenticated user. Particular promotions.","#25 User can make bonus deposit.","#25 User can make bonus deposit.",""
"passed","Tue Nov 01 13:33:19 CET 2022","Tue Nov 01 13:33:31 CET 2022","11725","","Deep Link -> Loss Limits","","Deep Link -> Loss Limits","#2 Deep link to loss limits open login when not logged in before loss limits","#2 Deep link to loss limits open login when not logged in before loss limits",""
